"A10","A3","A7","B5","B9","C11","C4","C6","D11","E10","F10","F5","G4","H7","fitness"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1309.25396825397
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296.31720430108
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1549.98058252427
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2376.80894308943
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1297.78636363636
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1291.20264317181
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1304.12334801762
0,0,0,0,0,0,0,0,0,0,1,0,0,0,2802.73303167421
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1299.17842323651
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1287.908
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1273.57794676806
0,0,0,0,0,0,0,0,0,0,1,0,1,0,4031.4
0,0,0,0,0,0,0,0,1,0,0,0,1,0,2725.79759519038
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1350.63545816733
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1218.23517786561
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1447.73839662447
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1552.98275862069
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1305.725
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1300.14917127072
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1710.83653846154
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1531.00462962963
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2196.32661290323
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290.90582959641
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2177.02597402597
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296.10126582278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280.09375
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1291.97285067873
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286.84647302905
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1284.10917030568
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1723.08270676692
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293.56779661017
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1284.61440677966
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1677.11646586345
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1278.45138888889
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1794.06041666667
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1249.80677290837
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1228.89278752437
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1695.37179487179
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1311.10759493671
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1286.415
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1660.67811158798
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1269.60444444444
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1301.11934156379
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2169.95575221239
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1306.96832579186
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1292.45416666667
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1287.48319327731
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1278.61847389558
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292.71673819743
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3258.70918367347
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286.03663003663
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1273.35408560311
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1308.4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1256.97950819672
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245.36094674556
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1227.35378323108
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1212.05555555556
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1773.09255533199
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1322.21794871795
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3129.75661375661
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1609.68599033816
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1257.98253275109
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1277.15384615385
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1822.58921161826
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1269.38565022422
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2536.6814159292
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1772.6974789916
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1279.68220338983
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1806.32644628099
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1265.07142857143
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1265.75590551181
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1729.52100840336
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1257.78113207547
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1729.13274336283
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1924.19733924612
0,1,0,0,0,0,0,0,0,1,0,0,0,0,2276.95
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1216.68913857678
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1760.44813278008
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1698.54926624738
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1308.09937888199
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1695.32804232804
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1291.76041666667
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1574.94054054054
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2340.53456221198
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1288.95515695067
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1263.10666666667
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1282.31730769231
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267.15068493151
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1266.13973799127
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1281.68333333333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268.25847457627
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1246.0796812749
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1270.53469387755
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1860.46218487395
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3236.38222222222
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1243.69660678643
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1236.95098039216
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1455.23937360179
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1225.72819472617
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1501.73267326733
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3630.50568181818
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1655.69849246231
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1273.94570135747
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2250.16585365854
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1274.97706422018
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1276.01209677419
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2451.40174672489
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1257.13991769547
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3667.50423728814
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256.70850202429
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1763.47717842324
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1290.98
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1341.31623931624
0,0,0,0,0,0,0,1,0,0,1,0,0,0,4622.95344129555
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2424.52777777778
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1420.31896551724
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1744.26402640264
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1971.23232323232
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1202.93621399177
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3883.58583690987
0,0,0,0,0,0,0,0,1,0,0,0,0,1,2177.33825198638
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1568.72440944882
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1270.39411764706
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1266.51428571429
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1296.76328502415
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3232.5807860262
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2077.50697674419
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1268.45495495495
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1259.34666666667
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1369.66968325792
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1283.62831858407
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2103.65765765766
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1843.54430379747
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1259.53097345133
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1581.875
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1237.88211382114
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1249.21755725191
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1227.01851851852
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1837.55462184874
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2198.03389830508
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2605.22294372294
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1199.15644820296
0,0,0,0,0,0,0,0,0,0,1,1,0,0,3147.32618025751
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2107.82007343941
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1271.03521126761
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1291.92270531401
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2559.36
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1246.39906103286
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1268.54901960784
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1272.50917431193
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2418.76712328767
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1834.84518828452
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1764.26271186441
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1241.27049180328
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2119.73728813559
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229.25531914894
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1771.8406374502
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1206.4347826087
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1219.66808510638
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1269.07327586207
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1227.66810344828
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2215.74269005848
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2711.16143497758
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1263.35652173913
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1303.00917431193
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292.20703125
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1251.28804347826
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1427.50196850394
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1273.89251439539
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1634.65094339623
0,0,0,0,0,0,0,0,0,0,1,0,0,0,4177.32608695652
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1789.59905660377
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1354.4298245614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331.6
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2516.42380952381
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1356.66228070175
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1363.73255813953
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2692.12096774194
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.01181102362
0,0,0,0,0,0,0,0,0,0,1,0,0,0,4181.22357723577
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351.58661417323
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1905.49799196787
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1378.34732824427
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2640.41030534351
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1552.33974358974
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1901.48138297872
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1319.29215686275
0,0,0,0,0,0,0,0,0,0,1,0,0,0,4475.5512295082
0,0,0,0,0,0,0,0,1,0,0,0,0,1,2495.89072847682
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1762.63529411765
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1400.51396648045
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1372.58139534884
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1408.80733944954
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3762.77366255144
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2350.20982142857
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1385.66086956522
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1364.4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1382.82978723404
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2357
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2045.324
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1374.88983050847
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1752.47035573123
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1349.89883268482
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1360.13978494624
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1333.88372093023
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2054.35059760956
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2477.36585365854
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2999.33333333333
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1338.18613861386
0,0,0,0,0,0,0,0,0,0,1,1,0,0,3574.90114068441
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2420.85657370518
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1420.54605263158
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1431.31018518519
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2954.09623430962
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1368.14163090129
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1401.78440366972
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1420.18534482759
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2721.89743589744
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048.09375
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1975.26104417671
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1375.74319066148
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2396.31451612903
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.55102040816
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011.9320754717
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1342.0737704918
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1355.74117647059
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1423.86746987952
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1363.60816326531
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2719.28621908127
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2567.41512915129
0,0,0,0,0,1,0,0,0,0,1,0,0,0,2773.47294589178
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1883.24623115578
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1427.41434262948
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1395.91666666667
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1396.83168316832
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3507.30845771144
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2510.17194570136
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1396.88679245283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402.91452991453
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1414.57339449541
0,0,0,0,0,0,0,0,0,0,1,0,0,0,4074.96506550218
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1415.69879518072
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3375.62995594714
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2395
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1362.75889328063
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1387.30084745763
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362.82746478873
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1369.828125
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1923.29863013699
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1802.75425790754
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1382.45824411135
0,0,0,0,0,0,0,0,1,0,1,0,0,0,4424.82470119522
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1399.44174757282
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1412.98275862069
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390.74479166667
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2528.88669950739
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1411.02777777778
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383.85772357724
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1922.6
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1382.67634854772
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1397.27642276423
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1429.85537190083
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1408.33460076046
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1387.64552238806
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1404.12033195021
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2044.21285140562
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1367.8288973384
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3103.62878787879
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2578.3185483871
0,1,0,0,0,0,0,1,0,0,0,0,0,0,2221.8023255814
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1349.34050179211
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1767.02462121212
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1393.68240343348
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1286.96503496503
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2548.12019230769
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1450.78082191781
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1398.2641509434
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1407.02136752137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396.17521367521
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1401.86639676113
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1417.79032258065
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2376.52713178295
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1385.67469879518
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395.33561643836
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1697.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397.78787878788
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380.32931726908
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1355.58646616541
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.46453900709
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373.45059288538
0,0,0,0,0,0,0,0,1,0,0,1,0,0,2986.31196581197
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1351.97222222222
1,0,0,0,0,0,0,0,0,0,0,1,0,0,2054.88336520076
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1327.65900383142
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1302.82684824903
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1733.3918128655
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1513.20707070707
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1949.12264150943
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1919.25108225108
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403.3031496063
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1401.04680851064
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1403.61574074074
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1785.875
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2047.82644628099
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1379.6524822695
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2448.38367346939
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1923.21031746032
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.95634920635
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1378.72791519435
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1425.40697674419
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1406.8560311284
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016.04545454545
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377.81893004115
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1352.58083832335
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340.99652777778
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1386.07984031936
0,0,0,0,1,0,0,0,0,0,1,0,0,0,3869.64562118126
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1630.23020257827
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1443.97435897436
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3492.71859296482
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1952.1220657277
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1405.69469026549
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1400.28504672897
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.19642857143
0,0,0,0,0,0,0,0,0,0,1,0,0,0,4083.32227488152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399.47457627119
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2041.57831325301
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1378.94230769231
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.66923076923
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1373.75196850394
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374.72962962963
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1373.10894941634
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1384.94466403162
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1453.70652173913
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383.80566801619
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1369.22682445759
0,0,1,0,0,0,0,0,0,0,0,1,0,0,2043.60076775432
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1334.72388059701
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1341.25092250923
0,0,0,0,0,0,0,0,1,0,0,1,0,0,4256.88071570577
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1347.5815324165
0,0,0,0,0,0,0,0,0,0,1,0,1,0,4391.1775147929
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1328.96721311475
0,0,0,1,0,0,0,0,0,0,0,0,0,1,2364.39728682171
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1274.71899224806
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2545.56626506024
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1510.70918367347
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1438.18421052632
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3647.59447004608
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.77927927928
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1413.8683127572
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1387.27160493827
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1420.82008368201
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1433.20080321285
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1384.02877697842
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1952.89682539683
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991.3686440678
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1435.91603053435
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2149.95038167939
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1415.5671641791
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1405.73308270677
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1386.57613168724
0,0,1,0,0,0,0,0,0,0,1,0,0,0,4374.32278481013
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1358.36121673004
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1328.0374015748
0,0,0,0,0,1,0,0,1,0,0,0,0,0,2718.89433962264
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1714.20930232558
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1512.84269662921
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1465.3768115942
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1406.57077625571
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1442.32038834951
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024.48535564854
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1400.77533039648
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1410.62450592885
0,0,0,0,0,0,0,0,0,0,1,0,0,0,4916.06896551724
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1396.86178861789
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373.65
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1383.69795918367
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389.9094488189
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1354.04676258993
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1894.59336099585
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1926.1875
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2889.96346153846
0,0,0,1,0,0,0,0,0,0,1,0,0,0,2284.49613899614
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1316.68278529981
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1413.444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464.52808988764
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454.24401913876
